"user_id","created_at","text","source","display_text_width","location","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at"
"x163545192",2019-12-08 01:38:51,"Depression is real","Twitter for iPhone",18,"McKinney, TX",690,1705,0,8617,4549,2010-07-06 17:54:33
"x786079697977405440",2019-12-08 01:38:43,"y’all don’t know depression till you do this with plastic bottle vodka fuck off my tl https://t.co/3R2jAxOSgj","Twitter for iPhone",85,"Bakersfield, CA",109,200,0,7635,3456,2016-10-12 05:42:59
"x751282142223609856",2019-12-08 01:38:38,"@EricFrancis Would have loved to have taken you up on this offer and taken my son, who suffers from severe anxiety and depression, but I would need several days to convince him to go. I am sure you will find some worthy people to attend tonights game. Your offer is greatly appreciated.","Twitter Web App",273,"Calgary, Alberta",23,224,0,1695,4957,2016-07-08 05:09:55
"x157757478",2019-12-08 01:38:25,"My mom is the third person to ask if I’ve lost weight, so I guess my depression diet is going well.","Twitter for iPhone",99,"Seattle",96,210,2,7376,3981,2010-06-20 19:57:18
"x1149849234",2019-12-08 01:38:22,"This is me today. I am struggling with depression, anxiety and disconnect. I can’t find value in anyone or anything. I overwork myself, am tired all the time but can never sleep, I barely eat and refuse to communicate. I allow myself to do everything at 25%. https://t.co/twoRosZGER https://t.co/XbI3qE2q1R","Twitter for iPhone",282,"im probably working",726,385,5,23634,27432,2013-02-05 03:51:53
"x875496412619976707",2019-12-08 01:38:21,"thank you @pledis_17 for everything you guys helped me to get through my depression and multiple suicidal attempts thank you for everything you guys do it means so much Carats and I can’t thank you guys enough for everything you do for us you guys mean the universe to us. https://t.co/bmwJHZlJRm","Twitter for iPhone",272,"",3,6,0,29,1534,2017-06-15 23:33:05
"x1671213210",2019-12-08 01:38:21,"I think from what I see on here...Some of you need to chill...Go on to ""a relax guy"" on youtube, and put in search for Navajo drumming...and learn to drum....It will get you out of depression...CDHx1❤️🥁","Twitter Web App",202,"",24,98,1,14944,3007,2013-08-14 19:15:10
"x891272161293479937",2019-12-08 01:38:20,"Hello depression .. how are we going to get along this time","Twitter Web App",59,"",3767,3675,13,28104,60172,2017-07-29 12:20:17
"x1036731946267824131",2019-12-08 01:38:15,"@Left_To_Survive No I'm to depression lazy and I would be upset that there was no pizza","Twitter for Android",70,"United States",97,274,1,2162,6327,2018-09-03 21:45:32
"x71949003",2019-12-08 01:38:13,"@Baconpwn @SpencerHH The Great Depression should've done that. The recessions of the 19th century should've done that. Instead they just find new ways around the rules.","Twitter Web App",147,"",918,630,121,233092,215700,2009-09-06 02:42:42
"x2804272813",2019-12-08 01:38:11,"The healing power of video games against depression – Reader’s Feature https://t.co/75MPQ9J2Sx","wonderland.fm",94,"World of Videogames",2838,1388,104,110893,21,2014-09-11 19:58:35
"x2863688341",2019-12-08 01:38:10,"seasonal depression is hitting.........the exact fucking same this year","Twitter for iPhone",71,"ateez bts monstax nct ",347,193,2,12301,18341,2014-10-18 23:27:27
"x65790687",2019-12-08 01:38:07,"Me trying to stay positive in the midst of seasonal depression https://t.co/tW3OmujavZ","Twitter for iPhone",62,"Wonderland, CA",157,315,1,11120,5633,2009-08-15 01:31:14
"x1961043830",2019-12-08 01:38:05,"My manic depression is well under control. But trust me I will severely piss everyone off if they cross me wether they are my boss or bestie. I am my own boss I will not be shafted by muppets that think they can pull... https://t.co/3T2PZKKkrd","Facebook",243,"Haverhill UK ",118,182,0,7227,3,2013-10-14 16:57:03
"x17484703",2019-12-08 01:38:00,"Depression does crazy things to me.","Twitter for Android",35,"United States (Texas)",444,1306,5,130,323,2008-11-19 12:15:11
"x1203452930663288832",2019-12-08 01:38:00,"Depression was a bitch . Thank God I survived","Twitter for Android",45,"",7,37,0,64,39,2019-12-07 23:15:21
"x1070394845653581825",2019-12-08 01:37:53,"lol I woke up from a four month depression slump what did I miss","Twitter for iPhone",64,"I dont even know anymore",167,259,0,1060,1756,2018-12-05 19:09:52
"x1466542992",2019-12-08 01:37:48,"Shoutout to depression weight loss. I’m down 12 pounds","Twitter for iPhone",54,"Denver, CO",159,45,0,644,1583,2013-05-29 06:33:16
"x2371830899",2019-12-08 01:37:29,"this lifetime movie just started but i think i already have it figured out... btw, i've been ending all my nights lately watching lifetime movies and crocheting. i'm starting to wonder if i'm okay or falling into a depression.","Twitter Web App",226,"texas",27,57,1,16675,20746,2014-02-28 20:56:43
"x887795502070325248",2019-12-08 01:37:21,"can depression let me live finally? like yeah, you did fuck me up, so what do you want now","Twitter for iPhone",90,"who knows",14,55,0,38,1251,2017-07-19 22:05:16
"x874646169833558016",2019-12-08 01:37:14,"@__ariaunaaaaa @6illeh He cured my depression head ass .","Twitter for Android",33,"",86,388,0,6404,14029,2017-06-13 15:14:31
"x913868938181857281",2019-12-08 01:36:51,"@vocalistsomi but did you know that depression and anxiety can cause major memory loss???? im an oppichiuss btw","Twitter for Android",97,"",145,68,5,23241,42518,2017-09-29 20:51:48
"x932568445853380609",2019-12-08 01:36:49,"Depression is not a joke take note","Twitter for iPhone",34,"",504,881,0,1571,5562,2017-11-20 11:16:58
"x571203669",2019-12-08 01:36:43,"Hey guys! Check on your friends with seasonal depression! They may ignore you and not reply but it’s ok they’re probably just depressed","Twitter for iPhone",135,"Markham, Ontario",2616,230,10,65852,48925,2012-05-04 20:19:13
"x1056563386442506240",2019-12-08 01:36:42,"Bby bby bby 😍😭💖
Come back 🤧😍!!!!
I'm having post concert depression😭 https://t.co/AxXrdsPI7O","Twitter for Android",68,"에이티즈 - WONDERLAND",83,94,3,1773,11039,2018-10-28 15:08:36
"x2315328622",2019-12-08 01:36:31,"Nothing sends me deeper into depression than disappointing someone who was counting on me","Twitter for iPhone",89,"",236,268,1,2090,6547,2014-01-31 04:14:33
"x1077047098997121024",2019-12-08 01:36:01,"“People with depression have low levels of depression. Wait no.” -Annie","Twitter for iPhone",71,"Chicago, IL",61,210,0,579,5530,2018-12-24 03:43:33
"x1180078771472343041",2019-12-08 01:36:00,"All I feel is depression","Twitter for Android",24,"Dutchvile",59,402,0,975,2196,2019-10-04 11:18:21
"x1200788924123103232",2019-12-08 01:35:39,"Persistent Depression (?) may ganon?","Twitter for iPhone",36,"Republic of the Philippines",18,71,0,103,141,2019-11-30 14:49:50
"x2225234653",2019-12-08 01:35:33,"Holiday depression (:","Twitter for iPhone",21,"",0,2,0,19,0,2013-12-01 16:34:17
"x513906293",2019-12-08 01:35:19,"haha is it just me or did my depression skyrocket after thanksgiving uh oh whoops l m a o","Twitter for iPhone",89,"Indio, CA",76,333,1,4442,5024,2012-03-04 03:40:13
"x1184599069190184960",2019-12-08 01:35:17,"I have went through 6 years of depression and barley tried to be positive before I became a furry I was planning to kill myself but the furry fandom changed me in a way it just made me not want to end my life and now I sit here and wonder should I have killed myself or not.","Twitter for iPhone",274,"",12,104,0,111,504,2019-10-16 22:37:04
"x1042989217041661952",2019-12-08 01:35:12,"that depression and anxiety been hitting hard lately but this concert is really what I needed tbh","Twitter for iPhone",97,"",11,33,0,22,25,2018-09-21 04:09:41
"x1520388480",2019-12-08 01:35:06,"@abarber1 The changes in my body and mind over the past 2.5 years since going low sugar/carb diet is more profound than anything I could have imagined. It cures anxiety, depression, weight control, and overall energy. It could help fix our broken healthcare system. Why isn’t this priority?","Twitter for iPhone",280,"",67,353,0,1388,3637,2013-06-15 20:57:37
"x1087079138303782913",2019-12-08 01:35:05,"this is the did you know that depression and anxiety can cause major memory loss tweet","Twitter for iPhone",86,"she/her",114,118,3,1088,3096,2019-01-20 20:07:18
"x330153297",2019-12-08 01:35:00,"I left the house and the crippling anxiety turned into crippling depression. It’s going GREAT.","Twitter for iPhone",94,"The FARM",163,691,5,5432,37686,2011-07-06 05:34:28
"x1062056992339046404",2019-12-08 01:34:49,"@Epiphany6969666 Meth and depression","Twitter for Android",19,"Midwest, USA",108,297,0,1623,958,2018-11-12 18:58:13
"x21892857",2019-12-08 01:34:40,"@SureReese_ And the fact that some don’t connect all this to the increased anxiety/depression rates is beyond me.","Twitter for iPhone",101,"Charlotte, NC",278,326,4,15529,3110,2009-02-25 17:44:08
"x780304537898876928",2019-12-08 01:34:25,"hello depression my old friend please go away why wont you end","Twitter for iPhone",62,"Under the sea",24,196,0,995,2186,2016-09-26 07:14:33
"x4358502672",2019-12-08 01:34:23,"@KevinLangue Same anxiety depression","Twitter for Android",23,"westlake Ohio",105,536,0,2998,1521,2015-11-25 18:40:41
"x393059949",2019-12-08 01:34:10,"Raising a teen with chronic illness and depression is extremely isolating.  Don’t give up on your friends.  You don’t know what they may be dealing with.","Twitter for iPhone",153,"Portland, OR",67,343,2,483,6295,2011-10-17 23:42:14
"x359582182",2019-12-08 01:34:08,"I’ve missed both of Simmons’ three pointers and I will never get over this depression","Twitter for iPhone",85,"",649,427,9,30467,17144,2011-08-21 20:51:04
"x1030229562263826432",2019-12-08 01:34:04,"@lulevallejos08 Depression goals","Twitter for Android",16,"",186,145,0,3042,2123,2018-08-16 23:07:23
"x4092692846",2019-12-08 01:33:52,"Idk if i should keep watching. I'm kinda feeling ok now?? A bit maybe. I'll save the depression for later","Twitter for Android",105,"mobius",20,470,0,7923,8617,2015-11-01 16:51:02
"x900757572734648321",2019-12-08 01:33:25,"Hello everyone sorry about my absence on Twitter Um My Depression is Sorta making a Appearance again so if I take breaks pls don’t be mad https://t.co/XWhGgTaYOV","Twitter for iPhone",137,"",4817,5024,32,11151,2917,2017-08-24 16:31:55
"x980993315737829381",2019-12-08 01:33:25,"Having depression &amp; anxiety is no joke especially when you feel so alone .","Twitter for iPhone",78,"Paterson, NJ",109,171,0,3364,2434,2018-04-03 02:20:07
"x521570674",2019-12-08 01:32:54,"My depression &amp; anxiety kicked in gotta blast social media ✌🏽...","Twitter for iPhone",68,"",637,180,2,7316,10897,2012-03-11 18:57:05
"x3187016972",2019-12-08 01:32:52,"@domsnana1 @POTUS @realDonaldTrump @BetsyDeVosED @SenAlexander @SenatorTimScott Would you like your anxiety and depression healed  mam  you know the lord has called you from your mothers wombs to be predestined  to be his child","Twitter for Android",147,"Houston, TX",3,29,0,94,8,2015-05-06 20:42:57
"x4888198318",2019-12-08 01:32:39,"i have severe depression","twittbot.net",24,"",29,1,2,54639,0,2016-02-08 12:53:56
"x1038227083053420544",2019-12-08 01:32:35,"When discord was apparently down today but you spend the entire day in bed with Depression:tm:","Twitter for Android",94,"",36,152,0,257,781,2018-09-08 00:46:40
"x1682632328",2019-12-08 01:32:34,"I wrote “Living Hell” while in the deepest depression of my life this year. I nearly had to be hospitalized because of it. Doctors kept giving me pills, therapy, and more pills. I thought I was losing my mind. Nothing helped me. Nothing. I slept... https://t.co/wVMIz1zafp","Facebook",272,"California, USA",13,59,2,1804,215,2013-08-19 07:33:08
"x2243522714",2019-12-08 01:32:16,"I'm just in a mood recently. Idk if it's SaD, normal depression, or my controlling tendencies rearing there head but fuck I'm done right now.","Twitter for Android",141,"Lacey, WA",32,202,1,4806,4034,2013-12-13 07:34:01
"x2187856260",2019-12-08 01:32:07,"@taco_fartz The same fuckers who think that having depression is the same as being sad.","Twitter for Android",75,"Dallas, TX",288,324,1,1688,2151,2013-11-11 07:03:04
"x2187856260",2019-12-08 00:26:23,"@AldoHG97 Hate to break it to you bruh, wrestling (and all sports) has been political since day one. Lots of interesting stuff especially from Reconstruction era to the Great Depression and the Civil Rights era.","Twitter for Android",201,"Dallas, TX",288,324,1,1688,2151,2013-11-11 07:03:04
"x1902784140",2019-12-08 01:32:02,"@T_S_P_O_O_K_Y Are you aware that The Greatest Generation elected the biggest liberal in history as their President FOUR TIMES in a row? You know, FDR, the one with all of those ""socialist"" programs during the Great Depression that saved American industry and allowed us to enter &amp; then win WWII","Twitter Web App",284,"",225,359,1,10695,6419,2013-09-25 04:25:39
"x89840626",2019-12-08 01:31:58,"when the depression and rsd starts to return and u feel urself slowing down...... . .. .","Twitter Web App",88,"",53,140,1,1354,929,2009-11-14 01:22:57
"x160774104",2019-12-08 01:31:46,"Hey baby how about you and your service dog and your social anxiety come hang out with me and my cat and my crippling depression","Twitter for iPhone",128,"GJ",212,1234,3,12263,12482,2010-06-29 02:52:17
"x759261626281459712",2019-12-08 01:31:40,"Depression @ 2am https://t.co/NXsle9UA6W","Twitter for Android",16,"sa imus po",99,107,0,2460,10822,2016-07-30 05:37:32
"x465174909",2019-12-08 01:31:01,"@SharkJeev @Tony_BATtista @traderBRIT @tastytrade 100%. Sleep apnea in men is linked to high blood pressure and heart disease. Sleep apnea in women has a link to depression and mood disorders. In both cases the overarching issue is murder due to nightly snoring.","Twitter Web Client",212,"United States",321,186,6,2907,31460,2012-01-16 01:57:00
"x1451337728",2019-12-08 01:30:59,"Don't depress my depression","Twitter for Android",27,"by khalid",928,727,3,18703,5834,2013-05-23 12:18:53
"x827257882433318917",2019-12-08 01:30:59,"My seasonal depression at an all time high rn l o l","Twitter for iPhone",51,"Los Angeles, CA",30,24,0,651,5961,2017-02-02 20:50:23
"x1197668045365362688",2019-12-08 01:30:43,"@smol_angsty_emo My names nadia, i go by lots of innapropriate bull shit names, im 4""3, 22 and female, I like anime, manga, im a big ol weeb, I like thomas but i also enjoy the content of his team members such as dom gold, tallyn, and adri, i have depression, am suicidal, and sad emo irl 😅","Twitter for Android",273,"America, Georgia ",53,169,2,1621,1736,2019-11-22 00:08:14
